,content,like,link,title
61,,0.0,https://www.indeed.ca/rc/clk?jk=459802c32f42f707&fccid=d33243ac6c394a10&vjs=3,Actuarial Pricing Analyst
62,,0.0,https://www.indeed.ca/rc/clk?jk=dc02a4719efc7f6a&fccid=40a4c5390ac10de9&vjs=3,Sr. Finance Manager - Canada
63,,0.0,https://www.indeed.ca/rc/clk?jk=fe4864ffc48f690f&fccid=230117385c78571f&vjs=3,Technical Product Manager
64,,0.0,https://www.indeed.ca/company/Guerdon-Group/jobs/Erp-Training-Deployment-Lead-9b5f34844c55598f?fccid=5321a876f5f3364d&vjs=3,ERP (Netsuite + HCM Ciridian) Training & Deployment Lead
65,,0.0,https://www.indeed.ca/rc/clk?jk=c02c394fe370e2ac&fccid=abe1c937a44f3ad8&vjs=3,"Security Engineer, Information Security"
66,,0.0,https://www.indeed.ca/rc/clk?jk=42b0f1dc4db483a5&fccid=ecc307182639e0da&vjs=3,Senior Linux System Engineer
67,,0.0,https://www.indeed.ca/rc/clk?jk=a0e1b30e7d1cddbf&fccid=a86824e95be9d0db&vjs=3,Systems Administrator
68,,0.0,https://www.indeed.ca/rc/clk?jk=71bf7715488d55f9&fccid=dd616958bd9ddc12&vjs=3,Team Leader (Java Developer) – Mississauga / Toronto Downtow...
69,,0.0,https://www.indeed.ca/rc/clk?jk=3e996472ef8f36a7&fccid=ff19025b5a3f14d2&vjs=3,C# .Net Developer
70,,0.0,https://www.indeed.ca/rc/clk?jk=c16ca4871b3f87e4&fccid=d33243ac6c394a10&vjs=3,"Team Lead, Sonnet Pricing"
71,,0.0,https://www.indeed.ca/rc/clk?jk=f7ef0d381006eb50&fccid=2bef55e014d470c4&vjs=3,"Supervisor, Clinical Data Coordinator"
72,,0.0,https://www.indeed.ca/rc/clk?jk=cdbdeecded4f5a68&fccid=cd3e1b0daf5fb820&vjs=3,"Software Engineer, Applied Science"
73,,0.0,https://www.indeed.ca/rc/clk?jk=b79f8b874c390c04&fccid=053e61ae96994a26&vjs=3,Research Coordinator
74,,0.0,https://www.indeed.ca/rc/clk?jk=43ebb0c478e463bf&fccid=2bef55e014d470c4&vjs=3,Clinical Research Coordinator I
75,,0.0,https://www.indeed.ca/rc/clk?jk=64d70addc9f0ed7e&fccid=6576e7250aa78c3c&vjs=3,Senior Data Engineer - ClienTech
76,,0.0,https://www.indeed.ca/rc/clk?jk=d54e450b62185600&fccid=2bef55e014d470c4&vjs=3,Research Analyst II
77,,0.0,https://www.indeed.ca/company/TECHiLAUNCH/jobs/Business-Intelligence-Project-Manager-11b9ca18c6305636?fccid=4b313d9911f43d29&vjs=3,Business Intelligence (BI) and Data Warehouse (DW) Project M...
78,,0.0,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0C6DSLCf9Xw_ULIlblAOAc89frU1eCeHLm6gXbBBQJJUX6I5BRQURqKa2ysYQPwUVY4F9XnjKKnMVCHVDhq2oXFy9YfkXZLBx5nqlpE31B6eMmJNtK1Z3tVEpxPKlllRDJYxh8WmeYjy7ItcLJ_nhZJbhQtxzZDCw97j75Ev6Y36-pGnQkGIPiQG6kFekO7HTyreucWMc2hcOC7kT-VV4UvgLFH6QKRRGgsD9r3JyodhvNWcYRn7Ug5-n0XYpl1OKXZVl1vuSy7nK6GbQqRnxt97KwxleI5aZQIbsEfV4IMTG6Et2tJe5qKel5NU2nY3G2m42eQ4SD5nqE7UWmhxaNKrWOW-4JGvzJpBmLFk1kPK251pBlQr1VrRIRVkwqXg4n4ga498V4z5lenY7iXej1X1ja8j5Y1cT07M0DfYkoMD-Vkj8BZimOKqDtqYqpFnxc=&p=0&fvj=1&vjs=3,Data Scientist
79,,0.0,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0CNcpJbx75BWsvBL9R7x7Y_VD3CTIput4kyPakBFyE1nhmQ6JjQgOug7hhy2hUH7d0gUlN6QiruGrIcw_U3avwJM9xJNc7NjhAKJ1qU1ejH_kV_MsSx4sXCtcWEALDEQALVBVDl0j5BELtDT9C14VHdJZy3LjT_ZxQFA6Lo413xxxwZ0Nww1Vzm1O_Q23XBc3tyr7mVj4xbcfxc-USO9hp8IrXXFTl9uNTDepJ9MI_wNuefSBTVeciUhigOcGoBB_YdjNo0R7OfT5rfZHKAdX5_z_LaZJy-ghhNodVp6HugaWJhZuWoqSTuNelbzengyuE5dq7Puxl8vbd_SRlm4YWc0OanccjAHilRC7VgC8vwhvUqAfMln-xCd_MqvQrFkfj9IVvNuV8WilNsfkwprmzIqZS3Ki5xP55NpEGPu8_2CDZzHtJlBjZpczBQfjtZW9t9LfIPLiq8uVwWzI9a2EBdQWwVrZlA3EZwOr_3jGHgV1Yxn9kLbEYsbNR9jih4gl0=&p=1&fvj=1&vjs=3,"Summer Camp Instructors - Ableton, Java, AI & Data Science,..."
80,,0.0,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0BJik0eOC2RiRcwALxZHhvolY0CiBGpIrD3jqHmT6hgcj9GGUq3nwzxcDRn3ID9hoVNHpFJfiMZVEii0Cjbtagb3mhNDEo_oIHpFMg9rCWYzYfQN4HIi5Iz2oA57hgnhTPzzOvyQ_a7LX3zRK22bHJRRSaN0PAPBBB3IrcOYUTwEQYZlXQgf65_vyI7ANhqBa6ihzamYYvjcZraHE0XyXm7eOYVnbUqskR8NYRaTB0Rn57SyP8Bz9P4tYhfscu0n6iimlrty8Ylk_gsSoIMYXmeUxNPJddFuGWk1E_Xbj98GI-jmCnHnmFV_tlctuSAkBnFKCddLkTHZfOxfmqMRv5G7Zn7G58O4AEPWrSf_eTxWTEqibcxXnMvYt7JsbIO7lzitkCc4zhX8DjLskjAAASEm7gr7VnKCEJAyhrUBwkHc78c_kI10UDMHI82B0jGrTx4oB7w08yMc9D1CeeQLcxMsy4HY18Jf25mc-BQhVJfh1RXyZelstB1HX4p62tQeuf6hvYYdFT4rjFUxl9QDMw-5lCEo_oO3DjR_TtzNG8rTcnJ6JbEQDp46X_T_HMDFZCNOs3lukuDdg==&p=2&fvj=0&vjs=3,Data Scientist - Price Point – Start-up company
81,,0.0,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0AzSn2Srz3juBjm3uZH_ze3C3LrHWmDf4-FYXsVxBdLrIGMqZdXpvXiZCNVdNUaXRETvfj30DSHqvNbf5vk6yM-NAh7Lqh5NIUmderZsn-sZErzEvR6PuMklsOGBZnkKgwdImVujWTLQOZap_az_ZP9Tiag3uuH7EjoT7TFtjxEEVFpYdx6tSAFhVQan5pFi8uf2T6GgN86QOVhWGU82SzUuAxBeX5e3IcCBQbLawNcQUN4T6pvI5QepSLSDje16zDuA2A2ErIqHB9UYIDHc_-IeOT3B0EvBBuqgAemmHbyFdIJF0R6WptrIOZMogCm5aWu0_dkaaYvyl6E96SZvPu4UH93whbHLUbl91I7k0K1XIkkXYk5glNZqedFKzNmLZkGNuiJ37Z0aZYfFW5IB6G6uQ8rXb_UA7ZQy7xeaLpdnjCheYqzm7NkJhhkU1eGqeXU--XoouonDw9ro3M_EfIYcNtN-Yu6zRo2Klt3_Ooh1XDat-gFbLxov6RItVUlwRKFWtXFdMqdBTg-2PNydQObPvG8_mFaNv6DiLrZyQU3L5rcPreqaAf5oInbAGzcpkLAaS7Tjlwzgw==&p=3&fvj=0&vjs=3,Data Engineer
82,,0.0,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0AzSn2Srz3juBjm3uZH_ze3C3LrHWmDf4-FYXsVxBdLrIGMqZdXpvXiEEHAuBmtaoUDc2D0VTLNvol1O2DSz8fpc9Ydop8cViyMdQl4HO6UDssFoHKWzG5ePvmwLGTj3Y5RcILdAQKb7bDK5fzOTGPF4cYPZr_vGHXCjekIcUFJCQtLTNw9Gb1yCKiMoTO-CK68ymbOyWR1Kh3NWdmgdurmmwVG_YosqFRfNnjNIflNrI2qCzpTAIRdgOpN3LZZMtdSGd9I_auOVyUUA6n4hJBtphoK4l9SRoCdO9l9PLFR_XeIlNDqY7x38v-bLKZ2t6ADrPErrAhoUDwdk1BhXO7P506pm6mCtIPOQh9N0Y71nkygEZZQXPOzOH2Q0zMZdx-wMf_0OgSBTq9Hj_pyU2LnND0J4k2sDMISS7dhDvmoRN1KZwgYrxlyZJsfbHtihzVInaOzfAa6qI_akzyYtUEGcrBoGsd274dAeoItiDj9rMW1Ogv8ElAaNxISQZs1jRUkwo7qeYsLMWqWkntg3BJIU12EypkiPRUy-iQVd5-T_--PoOEf_nI_tI_Q5jg4eUildUlYfX3ZLw==&p=4&fvj=0&vjs=3,Cloud Data Engineer
83,,0.0,https://www.indeed.ca/rc/clk?jk=c277a2a4891c7e27&fccid=bcc67c9d86a19ca1&vjs=3,UM - Buyer Investments
84,,0.0,https://www.indeed.ca/company/JAM-Direct/jobs/Python-Developer-31bd587a0cada2d3?fccid=bf93198521f51a15&vjs=3,Python Developer
85,,0.0,https://www.indeed.ca/rc/clk?jk=1ff45a972fc8727d&fccid=935bdcc8ea6ea513&vjs=3,Senior Data Scientist (NLP)
86,,0.0,https://www.indeed.ca/company/Procyon-Technostructure/jobs/Ux-Designer-b347d56816ead151?fccid=4d9f71f202b680ff&vjs=3,UX Designer
87,,0.0,https://www.indeed.ca/rc/clk?jk=ceaf750107eaade8&fccid=e99d6d3545460386&vjs=3,Agent de règlement II
88,,0.0,https://www.indeed.ca/rc/clk?jk=c98cae5e215eb83e&fccid=cb94cfaf4856cc5b&vjs=3,Senior Software Engineer - Data Run
89,,0.0,https://www.indeed.ca/rc/clk?jk=3bd69f23a35cffe4&fccid=2bef55e014d470c4&vjs=3,Scientific Associate I
90,,0.0,https://www.indeed.ca/company/Prodigy-Systems-Inc./jobs/Solution-Architect-5f1aa91a8a5fdbba?fccid=77e92571fe788dca&vjs=3,Solution Architect
91,,0.0,https://www.indeed.ca/company/Dawn-InfoTek-Inc./jobs/Business-Analyst-e53eb7dda10bb68a?fccid=7fd13fff10c82576&vjs=3,Business Analyst
92,,0.0,https://www.indeed.ca/rc/clk?jk=6f49431e6b22e67a&fccid=3a76d0274db7841a&vjs=3,Network & Infrastructure Analyst
93,,0.0,https://www.indeed.ca/company/Intimate-Interactive-Advertising/jobs/Senior-Developer-525dcf690aec46db?fccid=9611086b6bcf1cc0&vjs=3,"Senior Developer, Data Engineer"
94,,0.0,https://www.indeed.ca/rc/clk?jk=e18f65c85cb4fbf1&fccid=4512634d9e7338a8&vjs=3,Senior Financial Analyst
95,,0.0,https://www.indeed.ca/rc/clk?jk=e24607c83da5c3f5&fccid=af33012bc464ab62&vjs=3,Automation QA/SEO Analyst
96,,0.0,https://www.indeed.ca/rc/clk?jk=bfcdcd17456870e3&fccid=af33012bc464ab62&vjs=3,Java Developer
97,,0.0,https://www.indeed.ca/rc/clk?jk=550db466a3396295&fccid=8ba78c77344aa860&vjs=3,Web UI / UX Developer
98,,0.0,https://www.indeed.ca/rc/clk?jk=b851984d734829dc&fccid=8ba78c77344aa860&vjs=3,Fixed Term Web UI / UX Developer
99,,0.0,https://www.indeed.ca/rc/clk?jk=ce793fddf59abea3&fccid=760d328f33860375&vjs=3,"Professor, Programming - Ethics"
100,,0.0,https://www.indeed.ca/rc/clk?jk=e140bf7d61332b78&fccid=760d328f33860375&vjs=3,"Professor, Programming - iSeries"
101,,0.0,https://www.indeed.ca/rc/clk?jk=fb5c75b521dbaa3f&fccid=ad1b508e2719841f&vjs=3,Energy Efficiency Engineer
102,,0.0,https://www.indeed.ca/company/Cyclica-Inc./jobs/Computational-Scientist-bab704227c0c8b66?fccid=9a82077e3d6ede6f&vjs=3,Computational Scientist
103,,0.0,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DwJAmpBVU0HWH4Z_N_8RfDOeMhFKYJiPRpnyg6LLHuPLkNgOo11i9V-bLs0ftKCWa4TLeb9bLmsFo2JjkdouuC257hV7LYNSwbGwfQFn2O2tF1k9H0i5RDHKRhto739PW9iZm9R4Iw9sPE6oygewO2FHMMJ4sG1wuGX2KChGefCJuWX0fD9hijl-Cz6oSJgdgqfUdRqGdKgBV--hTEcmKFgUGUWtffpTr0aU20WjpmaqkEg-9mQ8ziEWQRwJStnIXHQqxm-2-aGE5ya5pBP2x98StK8DNeo2D5-WuYMaKYYlnXYqaR9HSErQ8jTufwFclFpmjudpxU0heNXIQ3-s9VM6qAK0M_UCpQSnuCKz8XF8TR-zsRso86pFmFbLTH7X2d9cisbVB2wbfpEt8e-lyg2m4JpqWzO8TQdQpkqtZCEPiIDBl-h1Yvic8yLlCbAr4UwAW1sGQnnQvTynRtOOImRo7OntX4uC5mFht4jA_1gGZikvuCKkeD&p=25&fvj=0&vjs=3,Manager - Data and Analytics
104,,0.0,https://www.indeed.ca/rc/clk?jk=7657ce0149cb52a1&fccid=477b2a4839f9fec6&vjs=3,"iOS Developer, Senior"
105,,0.0,https://www.indeed.ca/rc/clk?jk=353bf6eb87478b49&fccid=dd3b0a1fc99fe359&vjs=3,Channel Account Manager
106,,0.0,https://www.indeed.ca/company/JAM-Direct/jobs/Campaign-Manager-900a78678cdeaa35?fccid=bf93198521f51a15&vjs=3,Campaign Manager
107,,0.0,https://www.indeed.ca/rc/clk?jk=9514e52fa8a586e7&fccid=760d328f33860375&vjs=3,"Professor, Programming - WEB422"
108,,0.0,https://www.indeed.ca/company/Innovexa-Solutions/jobs/Devop-Software-Engineer-b11d4302fef138da?fccid=de76f1373429e0df&vjs=3,DevOps/Software Engineer
109,,0.0,https://www.indeed.ca/company/TMTS-LLC/jobs/Scrum-Master-Project-Manager-f7fcb3ebf3a5a7d8?fccid=485ed6677026b1da&vjs=3,Scrum Master/Project Manager
110,,0.0,https://www.indeed.ca/rc/clk?jk=fbda8c33575de023&fccid=c2a63affe8751868&vjs=3,CATO - Full Stack Developer (Insurance)
111,,0.0,https://www.indeed.ca/rc/clk?jk=a395b89a2970c032&fccid=a4813de415be0594&vjs=3,Senior Data Engineer - Analytics
112,,0.0,https://www.indeed.ca/company/SynergyAspen-Environmental-Inc./jobs/Environmental-Lead-Scientist-2784e6294cbe4dae?fccid=bfbf8d7a8d5a491a&vjs=3,Environmental Lead Scientist
113,,0.0,https://www.indeed.ca/rc/clk?jk=ad10e0f1367f400a&fccid=b8647bd8b58a6cb1&vjs=3,Senior Data Engineer
114,,0.0,https://www.indeed.ca/rc/clk?jk=902de9498ab22d74&fccid=c2a63affe8751868&vjs=3,CATO - Business Systems Analyst – Insurance
115,,0.0,https://www.indeed.ca/company/Wawanesa-Insurance/jobs/Director-ee819f0a8b253190?fccid=0f0b3a309345bfdb&vjs=3,"Director, Insurance Risk Management"
116,,0.0,https://www.indeed.ca/rc/clk?jk=663599755f226943&fccid=d72fc8071c502cc9&vjs=3,"Director, Hospital Programs and Performance Evaluation"
117,,0.0,https://www.indeed.ca/company/Numeris/jobs/Full-Stack-Engineer-66b2958c03eec5ad?fccid=48e20c55f06a31e4&vjs=3,Full Stack Engineer
118,,0.0,https://www.indeed.ca/rc/clk?jk=a0fcfff4b51b1c01&fccid=81c857f29cc797b8&vjs=3,Sales Performance Analyst
119,,0.0,https://www.indeed.ca/company/Aware-Ads-Inc./jobs/Back-End-Developer-a0f8ed9b8f3bfe36?fccid=f6a4803ba801ef1f&vjs=3,Back End Developer (PHP) (Intermediate / Senior)
120,,0.0,https://www.indeed.ca/rc/clk?jk=6a6cf52ca51bf880&fccid=0382d65c0e448c96&vjs=3,Jr. Security Engineer
121,,0.0,https://www.indeed.ca/rc/clk?jk=7c95cc79f428edd9&fccid=c2a63affe8751868&vjs=3,CATO - Senior Architect (Insurance)
122,,0.0,https://www.indeed.ca/rc/clk?jk=fb972d2bfd122cfa&fccid=dd09fe3b43125016&vjs=3,Senior Solutions Consultant
123,,0.0,https://www.indeed.ca/rc/clk?jk=b3814df118799248&fccid=4512634d9e7338a8&vjs=3,"Manager, Security Consulting Services"
124,,0.0,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0AzSn2Srz3juBjm3uZH_ze3C3LrHWmDf4-FYXsVxBdLrIGMqZdXpvXiZCNVdNUaXRETvfj30DSHqvNbf5vk6yM-NAh7Lqh5NIUmderZsn-sZErzEvR6PuMklsOGBZnkKgwdImVujWTLQOZap_az_ZP9Tiag3uuH7EjoT7TFtjxEEXVkECCRvHS8Pbq942SxJ38niboZ8NJHEEG5Cneabc5nQOMAKArFluha4imDNjMU11W6-fDfVos07xp_8YGPdqWyzHiTnKb7diJxE3YqI1h0uK_RskXPEMlyKBkgBez4KoOd97A49k17aNQ9fAa-2WlhgAz26oxgM0U6pjtw80SFjtx-orMIyW_zuGC4EuCR3-3_EAYi__61h0pI48puwH9dG8z2J9ynhZOPjlzE-lGm_xtBA1cOgV-903u2OaIY-csIbfMM_bbnriJQgq2DsU-yT-pG51JeNDMq9VnViyK6RBXGNtS6XFdVTxuCt6VVJePCxanuNR-uWxPzpbpXiBdOKtVpf8Tn5KaQ-1mr4LpyA-tt9tgNHxodkB6fBgj85WEm-OhMZYovp0JsQyEi5T5IQxzFczvW-Q==&p=20&fvj=0&vjs=3,Data Engineer
125,,0.0,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0AzSn2Srz3juBjm3uZH_ze3C3LrHWmDf4-FYXsVxBdLrIGMqZdXpvXiEEHAuBmtaoUDc2D0VTLNvol1O2DSz8fpc9Ydop8cViyMdQl4HO6UDssFoHKWzG5ePvmwLGTj3Y5RcILdAQKb7bDK5fzOTGPF4cYPZr_vGHXCjekIcUFJCWd3U_G0LUYflDxXzeR8b1qj9pnHrgpU60owm8kfZ-SmxvqE7wDyLpR1kbyLS-KI7vo_XlAlVDHIzsZrNtEGMhumQxNSQuTWTbcInf-UpFHWZZQ-YRBsCrPwk_EcTLg1OG15m01lsTg9VtTK0QMJJH0O_7TLruwAKz9IqdHfvUVTw1OVpc4L8EddTbz4k9eVQAqbRSEEflCoi1CHFKT0JM-UFM0ACmldGUrczR95soRhtrpkkClAZPqjYoFIldPmfqGp2Et0IO8hbswMQE50AtpigJBV2nONZvBZveU6lfBlas8YiL3ly0oMyUvv2wlaxbCn_POaLYraFfCtxQbJj4f6PLxogdvZZFsMYG3Z9c-rcgAqpGoGI-c1FGbhe2KtpB9nU0dY0owtq0ml9YjG4FVu56CT3q7eIA==&p=21&fvj=0&vjs=3,Cloud Data Engineer
126,,0.0,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0C6DSLCf9Xw_ULIlblAOAc89frU1eCeHLm6gXbBBQJJUX6I5BRQURqKa2ysYQPwUVY4F9XnjKKnMVCHVDhq2oXFy9YfkXZLBx5nqlpE31B6eMmJNtK1Z3tVEpxPKlllRDJYxh8WmeYjy7ItcLJ_nhZJbhQtxzZDCw97j75Ev6Y36-pGnQkGIPiQ-DxzriF91eE_Z_t8Tnm5O-nCWBa3NAtOBxcN76eruaEcBAxhNqC3iKLP8S3YUb-YyjnY5GiSByBE45_5xZrHe6T8LCPOFisKZJssDUfzes9H8ihbo-iRH1H9LsRBPqVUHxnfvaL1sHR_iuTLeoQeNypnDjIbwR2SzMyNbeDVPotHkomqRCB-FR0ARYtYoLsWKbjL_mDsBWgzNBV0cCeS8f6hhFkM3mwzEdxRtrsnkMpqtqAdnotqL4IZIX_fva1lyJ3LD6JlCRE=&p=22&fvj=1&vjs=3,Data Scientist
127,,0.0,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DwJAmpBVU0HWH4Z_N_8RfDOeMhFKYJiPRpnyg6LLHuPLkNgOo11i9V-bLs0ftKCWa4TLeb9bLmsFo2JjkdouuC257hV7LYNSwbGwfQFn2O2tF1k9H0i5RDHKRhto739PW9iZm9R4Iw9sPE6oygewO2FHMMJ4sG1wuGX2KChGefCJuWX0fD9hijoO9So45BBX25TaT2x3feM6u8DRWrPCBmt-YK4ibT_g7U4mOZDWkgT5qxyzNGK_y82dIcOATaYnVOyvMzIQREPp6hYtP9JYhp-twBXsRLuOly8zRwFTFvN61KoU619xPdUMViyR1AH7azhbHZLVUoAeqrArRjjztS_DPlH21RF55gEMFwWJYNHfg4GVjCOYKLb0KSBigh0wMvYaveTHdVVNkKN2dmOZC4n2aWaim5-WGl-jsxhJprV1JSuN1TD_nWBpxVrbwSodeJs-3N7wbNyzLWFiyANARcBoURjN2SOIOL20s82JU4tTuUNaZqB9x7&p=23&fvj=0&vjs=3,Manager - Data and Analytics
128,,0.0,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0CNcpJbx75BWsvBL9R7x7Y_VD3CTIput4kyPakBFyE1nhmQ6JjQgOug7hhy2hUH7d0gUlN6QiruGrIcw_U3avwJM9xJNc7NjhAKJ1qU1ejH_kV_MsSx4sXCtcWEALDEQALVBVDl0j5BELtDT9C14VHdJZy3LjT_ZxQFA6Lo413xxxwZ0Nww1VzmSvuHyMD20zKRLYq4Lir4-7t9Slpq_pw1eo9Rv-9NgKMWWtW2H2k92ODn9UYC-l12XBymLA1iikH0FEv-_U2hVuRQtGmJp6XFc49M_mkrBjdRgbMkC76ZvLGn_JfyG6k6zLxxx3zbb4XlOtJ2Cl_YocdlSej7Zuwr7NURKC9QfDvy8FDthmXlRC7i12nirX0optTFMC6txWpIpZrkUeKGgzdqi9Ns-6blPVMrL0wQ4XY4j2KpmkbWRXsq_3IP6-FYyweAINoAB8GwZYWuVnWaonEdMs-mioPUczR9K326_XtPxVW8iPEudwVZVhvfdfrZyD5POrOuMLM=&p=24&fvj=1&vjs=3,"Summer Camp Instructors - Ableton, Java, AI & Data Science,..."
129,,0.0,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0BJik0eOC2RiRcwALxZHhvolY0CiBGpIrD3jqHmT6hgcj9GGUq3nwzxcDRn3ID9hoVNHpFJfiMZVEii0Cjbtagb3mhNDEo_oIHpFMg9rCWYzYfQN4HIi5Iz2oA57hgnhTPzzOvyQ_a7LX3zRK22bHJRRSaN0PAPBBB3IrcOYUTwEW1trr_GOfdIF5MJyg97vEhH12u3aWyjl57u8ebJBf2ZnNjW1v6kZDlAsEO-0_Qw_0XyAvpCVQHM_qD7F7mFK4Igjv6vaqw7eYS3NwtQBrU2eu9oN15r7NuAEmPXrNnPbvhVeP5x50IQoZVrxFEIUu96-q7nTIlaQSgM81TmAhmztGm_ffSj8S-_YFBnSZtRI2Ab6qhs4mm1cU1fMrQqfPAV1pwRARvmlOO0wTlH4svVRDsKObmQAB48Zta4Mo96TI1RHIW1dJEWoumLbtee7FOyaxclvfyzcXSGLi4wVHGhFZXWZ0rtCEZINaTG5QKyIofFB8ZaiF7DZostjOGaF3idsurPACgtLJNrx4WbLOW7uomWZY3OaJL9-c7cUM7xbaj7P15uhgYRCjTIF0bGXnXYSSj8A5v7Aw==&p=25&fvj=0&vjs=3,Data Scientist - Price Point – Start-up company
130,,0.0,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0AzSn2Srz3juBjm3uZH_ze3C3LrHWmDf4-FYXsVxBdLrIGMqZdXpvXiEEHAuBmtaoUDc2D0VTLNvol1O2DSz8fpc9Ydop8cViyMdQl4HO6UDssFoHKWzG5ePvmwLGTj3Y5RcILdAQKb7bDK5fzOTGPF4cYPZr_vGHXCjekIcUFJCRidcfg_w1lLtHazXfYpenUBW0MAZq2_rs7oTOmyCftCZUNE0GTOgiocAFIyGLcOZt9nuF_YkSL-_nJ6SKSt45ublr4o7IQEF-Hh0fhSuEGQLDYTBdjq5z86_vMRV3R0Ivt9mcgM6YkAMJ-J1O_pRVr3nTXudoeoX5hlOkhhPLXxIlY-_kuf9O67EB0FbNU2eUeENWBR-xIQoLipqSxFjfH5Y1jlTZQu5hPvkc4XR6hO5IDVQLgX51uoEE9PWkRUovwI1c4VhvkvkNguUzrYl8qVlSVWK8V7mD2rsO5c10pJNpxgTI1mchHtFRpQDR8BKi_LjoABb_eunp1I3wr1DhTAOsiYPt4e1JXlO1vQ4iKdNrxJ5ElByUNzBFIzbxQr8IbH3vFF63fMSe-I1ffrdiYk-ToFYTB0WA==&p=0&fvj=0&vjs=3,Cloud Data Engineer
131,,0.0,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0C6DSLCf9Xw_ULIlblAOAc89frU1eCeHLm6gXbBBQJJUX6I5BRQURqKa2ysYQPwUVY4F9XnjKKnMVCHVDhq2oXFy9YfkXZLBx5nqlpE31B6eMmJNtK1Z3tVEpxPKlllRDJYxh8WmeYjy7ItcLJ_nhZJbhQtxzZDCw97j75Ev6Y36-pGnQkGIPiQPAazL_MS8JmRDv16PtM8eoWhjqh4EQb38SwwamsgRBOXoXCzc6aSmGevM9bGDYsFawZ8cZX85BqE3ZprftiV2gLZ_Kqo1N5ItlAf9U7E0Zlq1R9Whdt_jpRRBUSyX0EKDP3KS7IgGgXVso8zzpaJ97mVwtD27kuKXWZvIM7Gs5HaAj3aiDCQ_dnS0G38aZUHPcTQ4R1DXvYTlImNSxYlpjIiQtnaz4h2KQhGOGlwetDSsDQsZY1L94PCd8VsqhmZQpgXCtMjO5s=&p=1&fvj=1&vjs=3,Data Scientist
132,,0.0,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DwJAmpBVU0HWH4Z_N_8RfDOeMhFKYJiPRpnyg6LLHuPLkNgOo11i9V-bLs0ftKCWa4TLeb9bLmsFo2JjkdouuC257hV7LYNSwbGwfQFn2O2tF1k9H0i5RDHKRhto739PW9iZm9R4Iw9sPE6oygewO2FHMMJ4sG1wuGX2KChGefCJuWX0fD9hijbYIwOTG7DIWhlv3U8cagYqC5WpG4b-GggNItgGF0lyHUIjEjEb7_MpuZWev9sj5FYGo5N4hy4b1gxd8CU-LnJriU1AMx83f_O45Elxch2IJjNf8s8uhYKjVp8zh3dK9DP-phSWqBGaUOFLMcijvqvbPlxyrlCaT0eZqk1quutHZdKF--DVGedrE7tnVlK39dMglpooLjbO10JkoxzO6SojuNgjdcCw2Ki3dFR1KXQZRVVBop0DQi_cGMtUDp0lXAT84DfI4fwLcMeSqU1bS73_QteQOjLpKZQjZO44pNUYUWKcqVDOQ6W8nCbNGZbbeR&p=2&fvj=0&vjs=3,Manager - Data and Analytics
133,,0.0,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0CNcpJbx75BWsvBL9R7x7Y_VD3CTIput4kyPakBFyE1nhmQ6JjQgOug7hhy2hUH7d0gUlN6QiruGrIcw_U3avwJM9xJNc7NjhAKJ1qU1ejH_kV_MsSx4sXCtcWEALDEQALVBVDl0j5BELtDT9C14VHdJZy3LjT_ZxQFA6Lo413xxxwZ0Nww1VzmYSmAnEhW64JXyQSSEsy50ZDB8FTqbyzmBPhztt7Hspy2-ZaJlphdoJv0s_MCYd6kAs9_GqSOV9UEaViraAORDAqmCqS-sZtyGCZWd7Tejz-IEo9q_fYVpF4ffsNoZeUM_sirHt6rM6jo2lC8U9zDKx69B1YhqUnQ5FTfZxf8nBYrY1KJqLoAr7Nb9rkeRVxJfnJwiYmKteC6jTPJHt3nCvoJbRhHNbkDUSrN_31cRIpOTtFhSRNmEpQZ_bQLr9PZtHRArGKuuHp1CCrKdX5RbwL6BPA_WNEOQXrx4v42qyTce3dqxGzOtnRr1OzyyK2qwTNwpNR8BRY=&p=3&fvj=1&vjs=3,"Summer Camp Instructors - Ableton, Java, AI & Data Science,..."
